"","Transect","DateTimeUTC","Year","Day","Month","Latitude","Longitude","CP","CN","NP","POCavg","PONavg","POPavg","SurfNO3","SurfPO4","SST","PAR_MODIS","CHLOR_a_MODIS","frac_dia_NOBM","frac_coc_NOBM","frac_cya_NOBM","frac_chloro_NOBM","PO4_WOA","NO3_WOA","SiOH4_WOA","PO4_fill","NO3_fill","Nutcline_WOA_1um","PO4_GLODAP","NO3_GLODAP","Nutcline_GLODAP_1um","MLD_Holte17","SPP_Rich_Righetti19","FeT_CESM","sp_Nutlim_CESM2","PAR_surfmean_umols","MLPAR","Nstar_0","Nstar_0_WOA","Nstar_200_WOA","Nstar_200_GLODAP","frac_euk_NOBM","absLatitude","logCP","logCN","logNP","logPO4_fill","logNO3_fill","logPO4_WOA","logNO3_WOA","logPO4_GLODAP","logNO3_GLODAP","logMLD","logCHLOR_a","logFeT","logMLPAR","region","area_weights"
"1123","AMT",2018-10-25 22:00:28,2018,26,10,-44.4888333333333,-47.85085,116.832129963899,6.17899761336515,18.9079422382672,6.4725,1.0475,0.0554,8.819759464,0.786043845,9.74,35.685997,0.563134551048279,0.9327274,0.06714044,1.189927e-05,0.000120250304,0.640143777519464,8.61244445371628,2.71770550739765,0.786043845,8.819759464,0,0.397340749591589,2.76766910076141,0,41.6728927911707,47.9,0.113224039209658,"Fe-lim",413.032372685185,102.703486460669,-3.756942056,-2.31839075160026,-5.47361960363388,-1.60104700469971,0.067260690304,44.4888333333333,4.76073811787245,1.8211560598294,2.93958205804305,-0.240742705665965,2.17699459799149,-0.446062475484822,2.15320818682305,-0.92296105511964,1.0180054860868,3.72985086445919,-0.574236689967312,-2.17838677524901,4.6318460643687,"Subtropical",0.713387039388249
"1124","AMT",2018-10-25 23:00:28,2018,26,10,-44.593,-47.9838666666667,113.565891472868,6.47513812154696,17.5387596899225,5.86,0.905,0.0516,8.810773918,0.782689201,9.73,40.045998,0.28057072,0.9327274,0.06714044,1.189927e-05,0.000120250304,0.663671434342861,9.28378870010376,3.70894489002228,0.782689201,8.810773918,0,0.500992766484618,4.40599837958813,0,106.26941071701,43.466667,0.120681249589971,"Fe-lim",463.495347222222,62.0641005997282,-3.712253298,-1.96052224874496,-6.14439325904846,-1.96984027290344,0.067260690304,44.593,4.73238321008354,1.86796993887113,2.86441327121241,-0.245019595379085,2.17597528149286,-0.409968079770275,2.22826972857798,-0.691163616155958,1.48296688060617,4.66597748022018,-1.27092946458448,-2.11460251017104,4.12816773159937,"Subtropical",0.712111824855236
"1125","AMT",2018-10-26 00:00:28,2018,26,10,-44.69565,-48.1156833333333,117.126436781609,5.99411764705882,19.5402298850575,5.095,0.85,0.0435,8.801919202,0.779383401,9.79,39.682,0.25516954,0.93626404,0.0636301,9.642939e-06,9.6195756e-05,0.663671434342861,9.28378870010376,3.70894489002228,0.779383401,8.801919202,0,0.500992766484618,4.40599837958813,0,106.26941071701,43.466667,0.120681249589971,"Fe-lim",459.282407407407,64.0365706208581,-3.668215214,-1.96052224874496,-6.14439325904846,-1.96984027290344,0.063726295756,44.69565,4.76325400756219,1.79077859617246,2.97247541138972,-0.249252183455971,2.17496978884211,-0.409968079770275,2.22826972857798,-0.691163616155958,1.48296688060617,4.66597748022018,-1.36582709200193,-2.11460251017104,4.15945433611465,"Subtropical",0.710852874832121
"1126","AMT",2018-10-26 01:00:28,2018,26,10,-44.8061333333333,-48.2632333333333,122.244094488189,5.87697160883281,20.8005249343832,4.6575,0.7925,0.0381,8.792388773,0.775825331,9.79,39.776,0.24096455,0.93626404,0.0636301,9.642939e-06,9.6195756e-05,0.663671434342861,9.28378870010376,3.70894489002228,0.775825331,8.792388773,0,0.500992766484618,4.40599837958813,0,106.26941071701,43.466667,0.120681249589971,"Fe-lim",460.37037037037,65.7716625575498,-3.620816523,-1.96052224874496,-6.14439325904846,-1.96984027290344,0.063726295756,44.8061333333333,4.80601982034309,1.77104159672431,3.03497822361878,-0.253827873052757,2.17388643507274,-0.409968079770275,2.22826972857798,-0.691163616155958,1.48296688060617,4.66597748022018,-1.42310545174676,-2.11460251017104,4.18618908535092,"Subtropical",0.709495303590987
"1127","AMT",2018-10-26 02:00:28,2018,26,10,-44.9205,-48.4043666666667,126.959459459459,5.83540372670807,21.7567567567568,4.6975,0.805,0.037,8.782523362,0.772142201,9.89,35.484,0.29876605,0.93626404,0.0636301,9.642939e-06,9.6195756e-05,0.663671434342861,9.28378870010376,3.70894489002228,0.772142201,8.782523362,0,0.500992766484618,4.40599837958813,0,106.26941071701,43.466667,0.120681249589971,"Fe-lim",410.694444444445,53.5402188643103,-3.571751854,-1.96052224874496,-6.14439325904846,-1.96984027290344,0.063726295756,44.9205,4.8438678186434,1.76394345386906,3.07992436477434,-0.258586547733235,2.17276376521693,-0.409968079770275,2.22826972857798,-0.691163616155958,1.48296688060617,4.66597748022018,-1.20809445333012,-2.11460251017104,3.98043312594919,"Subtropical",0.708087236839095
"1128","AMT",2018-10-26 03:00:28,2018,26,10,-45.0235833333333,-48.5413,135.8310626703,5.83040935672515,23.2970027247956,4.985,0.855,0.0367,8.773631266,0.768822445,9.89,39.173996,0.22254314,0.93626404,0.0636301,9.642939e-06,9.6195756e-05,0.632702279537916,8.68309319114685,3.16245650053024,0.768822445,8.773631266,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",453.402731481482,108.042409408745,-3.527527854,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.063726295756,45.0235833333333,4.91141192733541,1.76308721345918,3.14832471387624,-0.2628952269031,2.17175077610299,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-1.50263430852917,-2.11460251017104,4.68252382975632,"Subpolar",0.706815671325437
"1129","AMT",2018-10-26 04:00:28,2018,26,10,-45.1177833333333,-48.6622333333333,126.385041551247,5.84935897435897,21.606648199446,4.5625,0.78,0.0361,8.765505458,0.765788774,9.92,34.281998,0.566429197788239,0.93626404,0.0636301,9.642939e-06,9.6195756e-05,0.632702279537916,8.68309319114685,3.16245650053024,0.765788774,8.765505458,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",396.782384259259,64.2893253262176,-3.487114926,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.063726295756,45.1177833333333,4.83933313255191,1.76633207820711,3.0730010543448,-0.266848899226332,2.17082418448001,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-0.5684031881639,-2.11460251017104,4.16339360387264,"Subpolar",0.70565168377952
"1130","AMT",2018-10-26 05:00:28,2018,26,10,-45.2313833333333,-48.8116833333333,134.605597964377,5.92717086834734,22.7099236641221,5.29,0.8925,0.0393,8.755706181,0.762130333,9.77,36.059998,0.566429197788239,0.93174046,0.0681376,1.2030714e-05,0.00010987558,0.632702279537916,8.68309319114685,3.16245650053024,0.762130333,8.755706181,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",417.361087962963,67.62362399895,-3.438379147,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.06824747558,45.2313833333333,4.90234900597713,1.77954701119855,3.12280199477858,-0.271637697238866,2.16970562279334,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-0.5684031881639,-2.11460251017104,4.21395738943948,"Subpolar",0.704245442233235
"1131","AMT",2018-10-26 06:00:28,2018,26,10,-45.2974,-48.8959833333333,112.691326530612,5.73701298701299,19.6428571428571,4.4175,0.77,0.0392,8.750011501,0.760004294,9.72,38.376,0.23037362,0.93174046,0.0681376,1.2030714e-05,0.00010987558,0.632702279537916,8.68309319114685,3.16245650053024,0.760004294,8.750011501,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",444.166666666667,104.388407069968,-3.410057203,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.06824747558,45.2974,4.72465245739744,1.74693868934612,2.97771376805131,-0.274431195717721,2.16905501476866,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-1.46805285324341,-2.11460251017104,4.64811862589166,"Subpolar",0.703426957143238
"1132","AMT",2018-10-26 07:00:28,2018,26,10,-45.34515,-48.95608,117.456359102244,5.50877192982456,21.3216957605985,4.71,0.855,0.0401,8.792318588,0.763306713,9.7,35.101997,0.566429197788239,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.632702279537916,8.68309319114685,3.16245650053024,0.763306713,8.792318588,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",406.273113425926,65.8270764945763,-3.42058882,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.047551776217,45.34515,4.76606685269794,1.7063417180737,3.05972513462424,-0.270095345509193,2.17387845256856,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-0.5684031881639,-2.11460251017104,4.18703125056771,"Subpolar",0.702834363005174
"1133","AMT",2018-10-26 08:00:28,2018,26,10,-45.45643,-48.10122,131.327160493827,5.84879725085911,22.4537037037037,4.255,0.7275,0.0324,8.891216988,0.771034491,9.7,38.878,0.527213752269745,0.9517172,0.048226263,4.5570796e-06,5.1959745e-05,0.663671434342861,9.28378870010376,3.70894489002228,0.771034491,8.891216988,0,0.500992766484618,4.40599837958813,0,106.26941071701,43.466667,0.120681249589971,"Fe-lim",449.976851851852,46.0215843274218,-3.445334868,-1.96052224874496,-6.14439325904846,-1.96984027290344,0.048278222745,45.45643,4.87769161820919,1.76623604196183,3.11145557624736,-0.260022171010846,2.18506393419492,-0.409968079770275,2.22826972857798,-0.691163616155958,1.48296688060617,4.66597748022018,-0.640149210645166,-2.11460251017104,3.82911051094687,"Subpolar",0.701451445730089
"1134","AMT",2018-10-26 09:00:28,2018,26,10,-45.4696333333333,-49.1182666666667,106.824324324324,5.32323232323232,20.0675675675676,3.9525,0.7425,0.037,8.902951246,0.771951389,9.72,36.921997,0.566429197788239,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.632702279537916,8.68309319114685,3.16245650053024,0.771951389,8.902951246,0,0.500569789871573,4.39577691972256,0,64.9175877201715,37.466667,0.120681249589971,"Fe-lim",427.337928240741,69.2401381280819,-3.448270978,-2.18049581623077,-5.68794686079025,-1.78171721076965,0.047551776217,45.4696333333333,4.6711856564394,1.67208069840677,2.99910495803263,-0.258833698556485,2.1863828224449,-0.457755299962522,2.16137782361873,-0.692008249644913,1.48064428905778,4.17311858422607,-0.5684031881639,-2.11460251017104,4.23758072522344,"Subpolar",0.701287187377148
"1135","AMT",2018-10-26 10:00:28,2018,26,10,-45.60585,-49.44315,129.72972972973,5.47150259067358,23.7100737100737,5.28,0.965,0.0407,9.02401173,0.78141088,9.69,33.643997,0.503175437450409,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.715899011045694,9.70392050027847,4.22011526155472,0.78141088,9.02401173,0,0.629599589347839,6.62193279671669,0,52.843765726564,36.433334,0.123772989676141,"Fe-lim",389.398113425926,81.014662148292,-3.47856235,-2.28051826429367,-4.83548297023773,-2.37584701538086,0.047551776217,45.60585,4.86545328425176,1.69955327536132,3.16590000889044,-0.246654172731457,2.19988899462188,-0.334216167994984,2.27252997913895,-0.462671234122105,1.8903872905862,3.96733974370381,-0.6868163874852,-2.08930611962667,4.39463015246779,"Subpolar",0.699590387947628
"1136","AMT",2018-10-26 11:00:28,2018,26,10,-45.7113333333333,-49.5619833333333,116.071428571429,5.74204946996466,20.2142857142857,4.0625,0.7075,0.035,9.117758428,0.788736111,9.73,32.862,0.520409762859344,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.788736111,9.117758428,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",380.347222222222,32.9758283448194,-3.502019348,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.047551776217,45.7113333333333,4.75420576514858,1.7478161971206,3.00638956802798,-0.237323474156554,2.2102239874723,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.49577481867663,"Subpolar",0.698273704896147
"1137","AMT",2018-10-26 12:00:28,2018,26,10,-45.83335,-49.701,97.6923076923077,5.60294117647059,17.4358974358974,5.08,0.906666666666667,0.052,9.226198879,0.797209491,9.65,32.618,0.520409762859344,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.797209491,9.226198879,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",377.523148148148,32.7309831705715,-3.529152977,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.047551776217,45.83335,4.5818228219911,1.72329166995059,2.85853115204051,-0.2266377852954,2.22204714126575,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.48832212688172,"Subpolar",0.696747694551836
"1138","AMT",2018-10-26 13:00:28,2018,26,10,-45.9309833333333,-49.7915166666667,87.0049504950495,5.65415549597855,15.3877887788779,5.2725,0.9325,0.0606,9.31296901,0.803989583,9.73,33.778,0.22770573,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.803989583,9.31296901,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",390.949074074074,48.2666877206777,-3.550864318,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.047551776217,45.9309833333333,4.46596501927766,1.73239076083496,2.7335742584427,-0.218168966354768,2.23140794592741,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-1.47970114153869,-2.08930611962667,3.8767416274853,"Subpolar",0.695524360036807
"1139","AMT",2018-10-26 13:00:28,2018,26,10,-45.9309833333333,-49.7915166666667,80.8449074074074,9.50340136054422,8.50694444444444,3.4925,0.3675,0.0432,9.31296901,0.803989583,9.73,33.778,0.22770573,0.95244366,0.047503464,4.5419383e-06,4.8312217e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.803989583,9.31296901,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",390.949074074074,48.2666877206777,-3.550864318,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.047551776217,45.9309833333333,4.39253259588105,2.25164977247823,2.14088282340283,-0.218168966354768,2.23140794592741,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-1.47970114153869,-2.08930611962667,3.8767416274853,"Subpolar",0.695524360036807
"1140","AMT",2018-10-26 15:00:28,2018,26,10,-46.0175333333333,-49.8723166666667,112.954110898662,5.98227848101266,18.8814531548757,5.9075,0.9875,0.0523,9.389889,0.81,9.71,32.932,0.520409762859344,0.97484374,0.025142837,7.9153995e-07,1.2647114e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.81,9.389889,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",381.157407407407,33.0460708128414,-3.570111,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.025155484114,46.0175333333333,4.72698163799019,1.78880151228579,2.9381801257044,-0.210721031315653,2.23963347206404,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.49790267308317,"Subpolar",0.694438209602686
"1141","AMT",2018-10-26 16:00:28,2018,26,10,-46.0937,-49.9578333333333,142.783882783883,5.9969230769231,23.8095238095237,6.49666666666667,1.08333333333333,0.0455,9.416961147,0.806547481,9.64,28.043999,0.520409762859344,0.97484374,0.025142837,7.9153995e-07,1.2647114e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.806547481,9.416961147,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",324.583321759259,28.1411386137876,-3.487798549,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.025155484114,46.0937,4.96133217787659,1.79124651717783,3.17008566069877,-0.21499251024219,2.24251244068316,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.33723251333346,"Subpolar",0.693481052816712
"1142","AMT",2018-10-26 17:00:28,2018,26,10,-46.1985,-50.0788666666667,138.340486409156,6.34098360655736,21.8168812589414,6.44666666666667,1.01666666666667,0.0466,9.454210525,0.801797058,9.76,32.514,0.520409762859344,0.97375435,0.026231863,9.032552e-07,1.2915843e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.801797058,9.454210525,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",376.319444444445,32.6266229323674,-3.374542403,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.026244778843,46.1985,4.92971793920758,1.84703389940583,3.08268403980175,-0.220899748024663,2.24646020047513,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.48512860945902,"Subpolar",0.692162069271796
"1143","AMT",2018-10-26 18:00:28,2018,26,10,-46.302,-50.1912166666667,122.673733804476,6.42901234567901,19.0812720848057,6.94333333333333,1.08,0.0566,9.490997839,0.797105561,9.73,33.447998,0.520409762859344,0.97375435,0.026231863,9.032552e-07,1.2915843e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.797105561,9.490997839,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",387.129606481482,33.5638561416184,-3.262691137,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.026244778843,46.302,4.80952826037777,1.86082092546864,2.94870733490913,-0.226768161032638,2.25034375345894,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.51344977790694,"Subpolar",0.690857174341794
"1144","AMT",2018-10-26 19:00:28,2018,26,10,-46.3939,-50.28995,96.6827180310326,6.25259515570934,15.4628143392188,6.02333333333333,0.963333333333333,0.0623,9.523662131,0.792939875,9.72,34.538,0.520409762859344,0.97375435,0.026231863,9.032552e-07,1.2915843e-05,0.717730715543032,9.33063675928116,3.63385086786747,0.792939875,9.523662131,0,0.614595277667045,6.44796915149689,0,126.06631726639,35.7,0.123772989676141,"Fe-lim",399.74537037037,34.6576337220307,-3.163375869,-2.73019671106338,-4.65950059890747,-2.18620954227448,0.026244778843,46.3939,4.57143466912476,1.8329966024798,2.73843806664496,-0.232007879893877,2.25377945245986,-0.331660828272207,2.23330326111361,-0.486791312902897,1.86376522099575,4.83680809600077,-0.653138772221249,-2.08930611962667,3.54551801080947,"Subpolar",0.689696638845497
"1145","AMT",2018-10-26 20:00:28,2018,27,10,-46.5158833333333,-50.4264333333333,167.027027027027,6.4375,25.945945945946,6.18,0.96,0.037,9.567019031,0.787410557,9.71,30.795998,0.432685941457748,0.97375435,0.026231863,9.032552e-07,1.2915843e-05,0.892336072057486,11.0987086386681,4.73621430802345,0.787410557,9.567019031,0,0.785037998795509,9.66668781089783,0,65.950873661682,46.65,0.125809575146185,"Fe-lim",356.435162037037,63.6859792338718,-3.031549881,-3.48634113264084,-2.61038530826569,-2.75401595306397,0.026244778843,46.5158833333333,5.11815563780751,1.86214026598985,3.25601537181766,-0.239005493145564,2.25832166592788,-0.113912454962973,2.40682876269166,-0.242023156262337,2.26868572865023,4.18891012640965,-0.837743122554717,-2.0729858235727,4.15396443213254,"Subpolar",0.68815346352928
"1146","AMT",2018-10-26 21:00:28,2018,27,10,-46.6339166666667,-50.5551833333333,151.585014409222,6.44081632653061,23.5350624399616,5.26,0.816666666666667,0.0347,9.608971974,0.782060287,9.78,29.043999,0.465921670198441,0.97375435,0.026231863,9.032552e-07,1.2915843e-05,0.932880639821291,11.0825972599983,4.19032679772377,0.782060287,9.608971974,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",336.157395833333,17.8111505148205,-2.903992618,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.026244778843,46.6339166666667,5.02114661877894,1.86265529086109,3.15849132791785,-0.245823448057982,2.26269724265023,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.87982469458741,"Subpolar",0.686657289117953
"1147","AMT",2018-10-26 22:00:28,2018,27,10,-46.7417833333333,-50.6642,132.439024390244,6.33236151603499,20.9146341463415,5.43,0.8575,0.041,9.647311343,0.777170856,9.6,28.711998,0.465921670198441,0.9819287,0.01806656,2.477195e-07,4.5865195e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.777170856,9.647311343,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",332.314791666667,17.6075518374459,-2.787422353,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.0180711465195,46.7417833333333,4.88612234622367,1.84567323388789,3.04044911233579,-0.252095060895276,2.26667925922418,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.86832789168795,"Subpolar",0.685287437421975
"1148","AMT",2018-10-26 23:00:28,2018,27,10,-46.8759333333333,-50.79935,125.341130604288,6.33497536945813,19.7855750487329,6.43,1.015,0.0513,9.694992679,0.771090042,9.8,29.415997,0.465921670198441,0.9819287,0.01806656,2.477195e-07,4.5865195e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.771090042,9.694992679,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",340.462928240741,18.0392772396979,-2.642447993,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.0180711465195,46.8759333333333,4.83103906505494,1.84608592575578,2.98495313929916,-0.259950126245543,2.27160953356282,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.89255144951358,"Subpolar",0.683580412636424
"1149","AMT",2018-10-27 00:00:28,2018,27,10,-46.9318666666667,-50.8698166666667,110.355285961872,6.61558441558442,16.6811091854419,6.3675,0.9625,0.0577,9.714873233,0.768554669,9.61,28.835999,0.465921670198441,0.9819287,0.01806656,2.477195e-07,4.5865195e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.768554669,9.714873233,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",333.749988425926,17.6835951011503,-2.582001471,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.0180711465195,46.9318666666667,4.70370503333956,1.88942814069167,2.81427689264789,-0.263243581253206,2.27365803415961,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.87263737936339,"Subpolar",0.682867567640893
"1150","AMT",2018-10-27 01:00:28,2018,27,10,-47.0929666666667,-51.1061666666667,160.614793467819,6.12454212454212,26.2247838616715,5.57333333333333,0.91,0.0347,9.772133488,0.761252253,9.79,27.783997,0.465921670198441,0.9819287,0.01806656,2.477195e-07,4.5865195e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.761252253,9.772133488,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",321.574039351852,17.0384578401315,-2.40790256,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.0180711465195,47.0929666666667,5.07900891101777,1.81230399845969,3.26670491255808,-0.272790500356499,2.27953481355598,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.83547301496589,"Subpolar",0.680810787004542
"1151","AMT",2018-10-27 02:00:28,2018,27,10,-47.1559166666667,-51.19475,148.763600395648,6.13877551020408,24.2334322453017,5.01333333333333,0.816666666666667,0.0337,9.794507995,0.758398826,9.73,29.885998,0.465921670198441,0.9819287,0.01806656,2.477195e-07,4.5865195e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.758398826,9.794507995,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",345.90275462963,18.3275040280653,-2.339873221,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.0180711465195,47.1559166666667,5.0023584714774,1.81462529396506,3.18773317751235,-0.276545876038304,2.28182181991542,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,2.90840288389817,"Subpolar",0.680005634352477
"1152","AMT",2018-10-27 03:00:28,2018,27,10,-47.2473,-51.3239,140.967741935484,5.80088495575222,24.3010752688172,4.37,0.753333333333333,0.031,9.826988645,0.754256559,9.71,33.072,0.465921670198441,0.98352504,0.016471902,1.4415157e-07,2.889911e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.754256559,9.826988645,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",382.777777777778,20.2813107735661,-2.241116299,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.016474791911,47.2473,4.94853108360449,1.75801048449141,3.19052059911307,-0.282022704925093,2.28513254388965,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,3.00969981043934,"Subpolar",0.678835348912251
"1153","AMT",2018-10-27 04:00:57,2018,27,10,-47.3209166666667,-51.43465,118.276515151515,6.12254901960784,19.3181818181818,4.16333333333333,0.68,0.0352,9.853154438,0.750919628,9.61,35.1,0.465921670198441,0.98352504,0.016471902,1.4415157e-07,2.889911e-06,0.932880639821291,11.0825972599983,4.19032679772377,0.750919628,9.853154438,0,0.76540292775631,9.33419611358643,0,216.285496744611,42.333332,0.125809575146185,"Fe-lim",406.25,21.5249760568509,-2.16155961,-4.10946653366089,-2.38557637310028,-2.69656799411774,0.016474791911,47.3209166666667,4.77302523184746,1.81197851628136,2.9610467155661,-0.286456652918417,2.2877916514284,-0.069478017914353,2.40537606359661,-0.267352880865489,2.23368465797612,5.37659927913727,-0.763737748688066,-2.0729858235727,3.06921393797175,"Subpolar",0.67789133330652
"1154","AMT",2018-10-27 05:00:57,2018,27,10,-47.43195,-51.5988833333333,116.498316498317,5.24242424242425,22.2222222222222,2.30666666666667,0.44,0.0198,9.892619347,0.745886657,10.02,38.47,0.472533375024795,0.9848022,0.015196538,6.505604e-08,1.2547035e-06,1.00005600240827,11.5658975844383,4.11453004002571,0.745886657,9.892619347,0,0.750674304008484,9.13364527392387,0,110.260270255482,48.583332,0.125809575146185,"Fe-lim",445.25462962963,45.9959670293409,-2.041567165,-4.59308537292481,-2.72919719982147,-2.65901841831207,0.0151977927035,47.43195,4.75787682224312,1.6567840330313,3.10109278921182,-0.293181624637918,2.29178895859688,5.6000840189765e-05,2.44806090481513,-0.286783404363624,2.21196487822193,4.7028436642331,-0.74964689956976,-2.0729858235727,3.82855371937037,"Subpolar",0.676465392661998
"1155","AMT",2018-10-27 06:00:57,2018,27,10,-47.50275,-51.7053166666667,114.391891891892,5.64333333333333,20.2702702702703,4.2325,0.75,0.037,9.917784003,0.742677402,10.28,34.783997,0.398934930562973,0.9848022,0.015196538,6.505604e-08,1.2547035e-06,1.22954599410295,13.7831173782349,4.87442385005951,0.742677402,9.917784003,0,0.955566088736057,13.4241283740997,0,60.1891411360404,74.8,0.126551219124416,"Fe-lim",402.59255787037,81.316243076639,-1.965054429,-5.71391265821457,-0.594938793182372,-2.97859039878845,0.0151977927035,47.50275,4.73963020136307,1.73047490747693,3.00915529388613,-0.29749351159085,2.29432950954788,0.206644990760881,2.62344446483615,-0.0454513510416373,2.59705371270801,4.09749195624439,-0.918956956687281,-2.06710815849797,4.39834578843861,"Subpolar",0.67555482006568
